,NIC_PT,NAME,NUI_PT,YEAR,AGECAT,SEXCAT,state
10166,618645,Mississippi,227180,2012,1,1,28
10167,704783,Mississippi,213250,2012,1,2,28
10174,710967,Mississippi,57184,2012,4,0,28
10175,4202029,Missouri,790984,2012,0,0,29
10176,2060802,Missouri,414037,2012,0,1,29
10177,2141227,Missouri,376947,2012,0,2,29
10178,2925034,Missouri,694823,2012,1,0,29
10179,1407425,Missouri,365151,2012,1,1,29
10180,1517609,Missouri,329672,2012,1,2,29
10187,1337602,Missouri,106464,2012,4,0,29
10188,649965,Montana,178730,2012,0,0,30
10189,323969,Montana,94844,2012,0,1,30
10190,325997,Montana,83886,2012,0,2,30
10191,456689,Montana,153912,2012,1,0,30
10192,224495,Montana,82603,2012,1,1,30
10193,232194,Montana,71309,2012,1,2,30
10200,202189,Montana,27410,2012,4,0,30
10201,1355022,Nebraska,200265,2012,0,0,31
10202,677292,Nebraska,107897,2012,0,1,31
10203,677731,Nebraska,92368,2012,0,2,31
10204,929482,Nebraska,172413,2012,1,0,31
10205,459952,Nebraska,93156,2012,1,1,31
10206,469530,Nebraska,79256,2012,1,2,31
10213,444459,Nebraska,30817,2012,4,0,31
10214,1785274,Nevada,580575,2012,0,0,32
10215,884402,Nevada,310341,2012,0,1,32
10216,900872,Nevada,270234,2012,0,2,32
10217,1235655,Nevada,475716,2012,1,0,32
10218,604708,Nevada,255656,2012,1,1,32
10219,630947,Nevada,220060,2012,1,2,32
10226,573367,Nevada,114866,2012,4,0,32
10227,955432,New Hampshire,138091,2012,0,0,33
10228,472879,New Hampshire,74483,2012,0,1,33
10229,482553,New Hampshire,63608,2012,0,2,33
10230,696217,New Hampshire,126999,2012,1,0,33
10231,340470,New Hampshire,68635,2012,1,1,33
10232,355747,New Hampshire,58364,2012,1,2,33
10239,273255,New Hampshire,12401,2012,4,0,33
10240,6392740,New Jersey,1089994,2012,0,0,34
10241,3110396,New Jersey,596839,2012,0,1,34
10242,3282343,New Jersey,493155,2012,0,2,34
10243,4485891,New Jersey,988976,2012,1,0,34
10244,2136852,New Jersey,544233,2012,1,1,34
10245,2349039,New Jersey,444743,2012,1,2,34
10252,2003694,New Jersey,113855,2012,4,0,34
10253,1378638,New Mexico,378252,2012,0,0,35
10254,671436,New Mexico,201168,2012,0,1,35
10255,707203,New Mexico,177084,2012,0,2,35
10256,910615,New Mexico,337122,2012,1,0,35
10257,432275,New Mexico,181187,2012,1,1,35
10258,478340,New Mexico,155935,2012,1,2,35
10265,489990,New Mexico,46562,2012,4,0,35
10266,14333663,New York,2073007,2012,0,0,36
10267,6913328,New York,1173054,2012,0,1,36
10268,7420336,New York,899953,2012,0,2,36
10269,10298308,New York,1909699,2012,1,0,36
10270,4850841,New York,1090352,2012,1,1,36
10271,5447467,New York,819348,2012,1,2,36
10278,4249991,New York,185237,2012,4,0,36
10279,6628202,North Carolina,1556925,2012,0,0,37
10280,3208209,North Carolina,823939,2012,0,1,37
10281,3419993,North Carolina,732985,2012,0,2,37
10282,4545263,North Carolina,1387256,2012,1,0,37
10283,2145657,North Carolina,735126,2012,1,1,37
10284,2399606,North Carolina,652130,2012,1,2,37
10291,2179182,North Carolina,187605,2012,4,0,37
10292,511452,North Dakota,70025,2012,0,0,38
10293,262541,North Dakota,38334,2012,0,1,38
10294,248911,North Dakota,31691,2012,0,2,38
10295,369712,North Dakota,59444,2012,1,0,38
10296,190235,North Dakota,32701,2012,1,1,38
10297,179477,North Dakota,26742,2012,1,2,38
10304,148588,North Dakota,11653,2012,4,0,38
10305,8292841,Ohio,1294898,2012,0,0,39
10306,4051894,Ohio,706225,2012,0,1,39
10307,4240947,Ohio,588673,2012,0,2,39
10308,5816840,Ohio,1156229,2012,1,0,39
10309,2786021,Ohio,635354,2012,1,1,39
10310,3030819,Ohio,520875,2012,1,2,39
10317,2598403,Ohio,154869,2012,4,0,39
10318,2511391,Oklahoma,684288,2012,0,0,40
10319,1237081,Oklahoma,357323,2012,0,1,40
10320,1274310,Oklahoma,326965,2012,0,2,40
10321,1679088,Oklahoma,589953,2012,1,0,40
10322,809745,Oklahoma,310234,2012,1,1,40
10323,869343,Oklahoma,279719,2012,1,2,40
10330,868652,Oklahoma,104155,2012,4,0,40
10331,2690473,Oregon,566354,2012,0,0,41
10332,1321145,Oregon,308431,2012,0,1,41
10333,1369328,Oregon,257923,2012,0,2,41
10334,1900262,Oregon,511286,2012,1,0,41
10335,917744,Oregon,278777,2012,1,1,41
10336,982518,Oregon,232509,2012,1,2,41
10343,828291,Oregon,61158,2012,4,0,41
10344,9171460,Pennsylvania,1210961,2012,0,0,42
10345,4494096,Pennsylvania,662675,2012,0,1,42
10346,4677363,Pennsylvania,548287,2012,0,2,42
10347,6615770,Pennsylvania,1074243,2012,1,0,42
10348,3184594,Pennsylvania,595286,2012,1,1,42
10349,3431176,Pennsylvania,478957,2012,1,2,42
10356,2690144,Pennsylvania,150982,2012,4,0,42
10357,748741,Rhode Island,110225,2012,0,0,44
10358,363538,Rhode Island,61282,2012,0,1,44
10359,385202,Rhode Island,48943,2012,0,2,44
10360,545986,Rhode Island,99564,2012,1,0,44
10361,259903,Rhode Island,55537,2012,1,1,44
10362,286083,Rhode Island,44027,2012,1,2,44
10369,213869,Rhode Island,12114,2012,4,0,44
10370,3127307,South Carolina,770336,2012,0,0,45
10371,1505412,South Carolina,401489,2012,0,1,45
10372,1621895,South Carolina,368848,2012,0,2,45
10373,2153753,South Carolina,681907,2012,1,0,45
10374,1006945,South Carolina,358077,2012,1,1,45
10375,1146808,South Carolina,323830,2012,1,2,45
10382,1018705,South Carolina,98378,2012,4,0,45
10383,596615,South Dakota,94071,2012,0,0,46
10384,300472,South Dakota,50886,2012,0,1,46
10385,296143,South Dakota,43184,2012,0,2,46
10386,407740,South Dakota,81955,2012,1,0,46
10387,203308,South Dakota,44942,2012,1,1,46
10388,204432,South Dakota,37013,2012,1,2,46
10395,197507,South Dakota,13362,2012,4,0,46
10396,4524763,Tennessee,875361,2012,0,0,47
10397,2186605,Tennessee,477188,2012,0,1,47
10398,2338157,Tennessee,398172,2012,0,2,47
10399,3140579,Tennessee,794188,2012,1,0,47
10400,1480480,Tennessee,434794,2012,1,1,47
10401,1660098,Tennessee,359394,2012,1,2,47
10408,1450550,Tennessee,90391,2012,4,0,47
10409,16962480,Texas,5712298,2012,0,0,48
10410,8368905,Texas,2926171,2012,0,1,48
10411,8593575,Texas,2786127,2012,0,2,48
10412,10918121,Texas,4860357,2012,1,0,48
10413,5281758,Texas,2491426,2012,1,1,48
10414,5636363,Texas,2368932,2012,1,2,48
10421,6301908,Texas,946321,2012,4,0,48
10422,2143662,Utah,398299,2012,0,0,49
10423,1074546,Utah,211299,2012,0,1,49
10424,1069116,Utah,187000,2012,0,2,49
10425,1353921,Utah,312132,2012,1,0,49
10426,669040,Utah,167187,2012,1,1,49
10427,684881,Utah,144945,2012,1,2,49
10434,820904,Utah,93575,2012,4,0,49
10435,465871,Vermont,39972,2012,0,0,50
10436,229010,Vermont,23662,2012,0,1,50
10437,236861,Vermont,16310,2012,0,2,50
10438,348449,Vermont,36332,2012,1,0,50
10439,168684,Vermont,21780,2012,1,1,50
10440,179765,Vermont,14552,2012,1,2,50
10447,123883,Vermont,4147,2012,4,0,50
10448,5919360,Virginia,981173,2012,0,0,51
10449,2882296,Virginia,527782,2012,0,1,51
10450,3037064,Virginia,453391,2012,0,2,51
10451,4193137,Virginia,878267,2012,1,0,51
10452,2002653,Virginia,473992,2012,1,1,51
10453,2190484,Virginia,404275,2012,1,2,51
10460,1808122,Virginia,115189,2012,4,0,51
10461,4954447,Washington,933183,2012,0,0,53
10462,2452825,Washington,510771,2012,0,1,53
10463,2501622,Washington,422412,2012,0,2,53
10464,3482028,Washington,843276,2012,1,0,53
10465,1698472,Washington,464480,2012,1,1,53
10466,1783557,Washington,378796,2012,1,2,53
10473,1542905,Washington,100147,2012,4,0,53
10474,1234670,West Virginia,264082,2012,0,0,54
10475,611371,West Virginia,138094,2012,0,1,54
10476,623299,West Virginia,125988,2012,0,2,54
10477,876021,West Virginia,248166,2012,1,0,54
10478,426729,West Virginia,130266,2012,1,1,54
10479,449292,West Virginia,117900,2012,1,2,54
10486,375938,West Virginia,17847,2012,4,0,54
10487,4279060,Wisconsin,498050,2012,0,0,55
10488,2117674,Wisconsin,286701,2012,0,1,55
10489,2161386,Wisconsin,211348,2012,0,2,55
10490,3045289,Wisconsin,440272,2012,1,0,55
10491,1487314,Wisconsin,256076,2012,1,1,55
10492,1557975,Wisconsin,184196,2012,1,2,55
10499,1295647,Wisconsin,63970,2012,4,0,55
10500,404816,Wyoming,84401,2012,0,0,56
10501,206584,Wyoming,44898,2012,0,1,56
10502,198232,Wyoming,39503,2012,0,2,56
10503,283935,Wyoming,72616,2012,1,0,56
10504,144824,Wyoming,38703,2012,1,1,56
10505,139111,Wyoming,33913,2012,1,2,56
10512,126528,Wyoming,12846,2012,4,0,56
10513,3380484,Alabama,637841,2013,0,0,01
10514,1641655,Alabama,331806,2013,0,1,01
10515,1738829,Alabama,306035,2013,0,2,01
10516,2333229,Alabama,588939,2013,1,0,01
10517,1106757,Alabama,306951,2013,1,1,01
10518,1226472,Alabama,281988,2013,1,2,01
10525,1099680,Alabama,54737,2013,4,0,01
10526,518122,Alaska,135757,2013,0,0,02
10527,266864,Alaska,75009,2013,0,1,02
10528,251258,Alaska,60748,2013,0,2,02
10529,354705,Alaska,114385,2013,1,0,02
10530,182171,Alaska,64268,2013,1,1,02
10531,172534,Alaska,50117,2013,1,2,02
10538,170775,Alaska,23292,2013,4,0,02
10539,4375031,Arizona,1092617,2013,0,0,04
10540,2138926,Arizona,586500,2013,0,1,04
10541,2236105,Arizona,506117,2013,0,2,04
10542,2973313,Arizona,906318,2013,1,0,04
10543,1423192,Arizona,491849,2013,1,1,04
10544,1550121,Arizona,414469,2013,1,2,04
10551,1465224,Arizona,206292,2013,4,0,04
10552,1979176,Arkansas,458780,2013,0,0,05
10553,969148,Arkansas,239263,2013,0,1,05
10554,1010028,Arkansas,219517,2013,0,2,05
10555,1322722,Arkansas,418800,2013,1,0,05
10556,634110,Arkansas,218445,2013,1,1,05
10557,688612,Arkansas,200355,2013,1,2,05
10564,685763,Arkansas,44514,2013,4,0,05
10565,26499135,California,6368296,2013,0,0,06
10566,13027567,California,3461169,2013,0,1,06
10567,13471568,California,2907127,2013,0,2,06
10568,18135726,California,5705370,2013,1,0,06
10569,8750179,California,3124326,2013,1,1,06
10570,9385547,California,2581044,2013,1,2,06
10577,8781011,California,753031,2013,4,0,06
10578,3796881,Colorado,722130,2013,0,0,08
10579,1885711,Colorado,397016,2013,0,1,08
10580,1911170,Colorado,325114,2013,0,2,08
10581,2677555,Colorado,620368,2013,1,0,08
10582,1312736,Colorado,344608,2013,1,1,08
10583,1364819,Colorado,275760,2013,1,2,08
10590,1167962,Colorado,113055,2013,4,0,08
10591,2639797,Connecticut,322785,2013,0,0,09
10592,1290135,Connecticut,178873,2013,0,1,09
10593,1349662,Connecticut,143912,2013,0,2,09
10594,1897120,Connecticut,289114,2013,1,0,09
10595,910558,Connecticut,161508,2013,1,1,09
10596,986562,Connecticut,127606,2013,1,2,09
10603,782456,Connecticut,37944,2013,4,0,09
10604,674026,Delaware,82347,2013,0,0,10
10605,325201,Delaware,44449,2013,0,1,10
10606,348825,Delaware,37898,2013,0,2,10
10607,483460,Delaware,73009,2013,1,0,10
10608,228361,Delaware,39603,2013,1,1,10
10609,255099,Delaware,33406,2013,1,2,10
10616,200056,Delaware,10382,2013,4,0,10
10617,500752,District of Columbia,40687,2013,0,0,11
10618,237358,District of Columbia,23185,2013,0,1,11
10619,263394,District of Columbia,17502,2013,0,2,11
10620,393810,District of Columbia,37642,2013,1,0,11
10621,183383,District of Columbia,21611,2013,1,1,11
10622,210427,District of Columbia,16031,2013,1,2,11
10629,111997,District of Columbia,3447,2013,4,0,11
10630,11775091,Florida,3778848,2013,0,0,12
10631,5673801,Florida,2003088,2013,0,1,12
10632,6101290,Florida,1775760,2013,0,2,12
10633,8258429,Florida,3336411,2013,1,0,12
10634,3873628,Florida,1779394,2013,1,1,12
10635,4384801,Florida,1557017,2013,1,2,12
10642,3681444,Florida,496031,2013,4,0,12
10643,6745943,Georgia,1810621,2013,0,0,13
10644,3269905,Georgia,927980,2013,0,1,13
10645,3476038,Georgia,882641,2013,0,2,13
10646,4527100,Georgia,1577544,2013,1,0,13
10647,2137827,Georgia,807374,2013,1,1,13
10648,2389273,Georgia,770170,2013,1,2,13
10655,2317527,Georgia,258363,2013,4,0,13
10656,1065058,Hawaii,88089,2013,0,0,15
10657,539824,Hawaii,48341,2013,0,1,15
10658,525234,Hawaii,39748,2013,0,2,15
10659,769395,Hawaii,80645,2013,1,0,15
10660,387977,Hawaii,44795,2013,1,1,15
10661,381418,Hawaii,35850,2013,1,2,15
10668,309809,Hawaii,8286,2013,4,0,15
10669,1106859,Idaho,256305,2013,0,0,16
10670,551119,Idaho,134475,2013,0,1,16
10671,555740,Idaho,121830,2013,0,2,16
10672,723514,Idaho,218781,2013,1,0,16
10673,354347,Idaho,115350,2013,1,1,16
10674,369167,Idaho,103431,2013,1,2,16
10681,400102,Idaho,41039,2013,4,0,16
10682,9311767,Illinois,1588326,2013,0,0,17
10683,4547161,Illinois,879606,2013,0,1,17
10684,4764606,Illinois,708720,2013,0,2,17
10685,6457185,Illinois,1464703,2013,1,0,17
10686,3090633,Illinois,815504,2013,1,1,17
10687,3366552,Illinois,649199,2013,1,2,17
10694,3000480,Illinois,139224,2013,4,0,17
10695,4608908,Indiana,887375,2013,0,0,18
10696,2275611,Indiana,465110,2013,0,1,18
10697,2333297,Indiana,422265,2013,0,2,18
10698,3179172,Indiana,762938,2013,1,0,18
10699,1544690,Indiana,401305,2013,1,1,18
10700,1634482,Indiana,361633,2013,1,2,18
10707,1497180,Indiana,136007,2013,4,0,18
10708,2290547,Iowa,244164,2013,0,0,19
10709,1144422,Iowa,136528,2013,0,1,19
10710,1146125,Iowa,107636,2013,0,2,19
10711,1609565,Iowa,214541,2013,1,0,19
10712,795788,Iowa,121295,2013,1,1,19
10713,813777,Iowa,93246,2013,1,2,19
10720,713043,Iowa,32769,2013,4,0,19
10721,2083158,Kansas,341248,2013,0,0,20
10722,1043330,Kansas,178851,2013,0,1,20
10723,1039828,Kansas,162397,2013,0,2,20
10724,1413929,Kansas,299357,2013,1,0,20
10725,699701,Kansas,157955,2013,1,1,20
10726,714228,Kansas,141402,2013,1,2,20
10733,699619,Kansas,46278,2013,4,0,20
10734,3041139,Kentucky,615363,2013,0,0,21
10735,1497655,Kentucky,320001,2013,0,1,21
10736,1543484,Kentucky,295362,2013,0,2,21
10737,2109820,Kentucky,554483,2013,1,0,21
10738,1020393,Kentucky,288790,2013,1,1,21
10739,1089427,Kentucky,265693,2013,1,2,21
10746,974581,Kentucky,67484,2013,4,0,21
10747,3156438,Louisiana,746374,2013,0,0,22
10748,1536365,Louisiana,381291,2013,0,1,22
10749,1620073,Louisiana,365083,2013,0,2,22
10750,2124645,Louisiana,682784,2013,1,0,22
10751,1009493,Louisiana,348981,2013,1,1,22
10752,1115152,Louisiana,333803,2013,1,2,22
10759,1079442,Louisiana,71134,2013,4,0,22
10760,922719,Maine,143651,2013,0,0,23
10761,450292,Maine,79181,2013,0,1,23
10762,472427,Maine,64470,2013,0,2,23
10763,681270,Maine,129936,2013,1,0,23
10764,326503,Maine,72134,2013,1,1,23
10765,354767,Maine,57802,2013,1,2,23
10772,254286,Maine,14943,2013,4,0,23
10773,4430087,Maryland,584728,2013,0,0,24
10774,2136211,Maryland,320854,2013,0,1,24
10775,2293876,Maryland,263874,2013,0,2,24
10776,3165956,Maryland,525577,2013,1,0,24
10777,1490787,Maryland,290968,2013,1,1,24
10778,1675169,Maryland,234609,2013,1,2,24
10785,1327341,Maryland,66235,2013,4,0,24
10786,5272507,Massachusetts,238392,2013,0,0,25
10787,2580598,Massachusetts,141411,2013,0,1,25
10788,2691909,Massachusetts,96981,2013,0,2,25
10789,3917338,Massachusetts,217718,2013,1,0,25
10790,1888156,Massachusetts,130836,2013,1,1,25
10791,2029182,Massachusetts,86882,2013,1,2,25
10798,1428748,Massachusetts,23300,2013,4,0,25
10799,7170839,Michigan,1059974,2013,0,0,26
10800,3511339,Michigan,581017,2013,0,1,26
10801,3659500,Michigan,478957,2013,0,2,26
10802,5055394,Michigan,971123,2013,1,0,26
10803,2427319,Michigan,536181,2013,1,1,26
10804,2628075,Michigan,434942,2013,1,2,26
10811,2226675,Michigan,100298,2013,4,0,26
10812,4138668,Minnesota,433829,2013,0,0,27
10813,2061586,Minnesota,244258,2013,0,1,27
10814,2077082,Minnesota,189571,2013,0,2,27
10815,2950319,Minnesota,363386,2013,1,0,27
10816,1453760,Minnesota,208317,2013,1,1,27
10817,1496559,Minnesota,155069,2013,1,2,27
10824,1243935,Minnesota,77832,2013,4,0,27
10825,1993981,Mississippi,498591,2013,0,0,28
10826,965366,Mississippi,253398,2013,0,1,28
10827,1028615,Mississippi,245193,2013,0,2,28
10828,1325464,Mississippi,443264,2013,1,0,28
10829,624699,Mississippi,223949,2013,1,1,28
10830,700765,Mississippi,219315,2013,1,2,28
10837,699537,Mississippi,61388,2013,4,0,28
10838,4232994,Missouri,762811,2013,0,0,29
10839,2080419,Missouri,397514,2013,0,1,29
10840,2152575,Missouri,365297,2013,0,2,29
10841,2958497,Missouri,669726,2013,1,0,29
10842,1428151,Missouri,349726,2013,1,1,29
10843,1530346,Missouri,320000,2013,1,2,29
10850,1335415,Missouri,101654,2013,4,0,29
10851,664987,Montana,166184,2013,0,0,30
10852,331179,Montana,88595,2013,0,1,30
10853,333808,Montana,77589,2013,0,2,30
10854,468594,Montana,143450,2013,1,0,30
10855,230793,Montana,76692,2013,1,1,30
10856,237801,Montana,66758,2013,1,2,30
10863,205221,Montana,25077,2013,4,0,30
10864,1360858,Nebraska,201766,2013,0,0,31
10865,680922,Nebraska,108481,2013,0,1,31
10866,679936,Nebraska,93285,2013,0,2,31
10867,931444,Nebraska,176676,2013,1,0,31
10868,461112,Nebraska,95766,2013,1,1,31
10869,470332,Nebraska,80910,2013,1,2,31
10876,448776,Nebraska,27576,2013,4,0,31
10877,1821122,Nevada,551933,2013,0,0,32
10878,906196,Nevada,292080,2013,0,1,32
10879,914926,Nevada,259853,2013,0,2,32
10880,1262943,Nevada,459386,2013,1,0,32
10881,621174,Nevada,244540,2013,1,1,32
10882,641769,Nevada,214846,2013,1,2,32
10889,583257,Nevada,101884,2013,4,0,32
10890,948109,New Hampshire,139569,2013,0,0,33
10891,468025,New Hampshire,76587,2013,0,1,33
10892,480084,New Hampshire,62982,2013,0,2,33
10893,692287,New Hampshire,128844,2013,1,0,33
10894,337472,New Hampshire,71134,2013,1,1,33
10895,354815,New Hampshire,57710,2013,1,2,33
10902,269789,New Hampshire,11956,2013,4,0,33
10903,6352312,New Jersey,1125246,2013,0,0,34
10904,3106002,New Jersey,602545,2013,0,1,34
10905,3246310,New Jersey,522701,2013,0,2,34
10906,4458322,New Jersey,1019496,2013,1,0,34
10907,2137378,New Jersey,548954,2013,1,1,34
10908,2320944,New Jersey,470542,2013,1,2,34
10915,1990372,New Jersey,117912,2013,4,0,34
10916,1359655,New Mexico,380445,2013,0,0,35
10917,663884,New Mexico,201928,2013,0,1,35
10918,695771,New Mexico,178517,2013,0,2,35
10919,901298,New Mexico,338571,2013,1,0,35
10920,430547,New Mexico,180553,2013,1,1,35
10921,470751,New Mexico,158018,2013,1,2,35
10928,479892,New Mexico,47277,2013,4,0,35
10929,14366783,New York,2036206,2013,0,0,36
10930,6925925,New York,1164826,2013,0,1,36
10931,7440858,New York,871380,2013,0,2,36
10932,10357845,New York,1874423,2013,1,0,36
10933,4876536,New York,1082007,2013,1,1,36
10934,5481309,New York,792416,2013,1,2,36
10941,4220589,New York,181398,2013,4,0,36
10942,6738765,North Carolina,1491079,2013,0,0,37
10943,3274783,North Carolina,781439,2013,0,1,37
10944,3463982,North Carolina,709640,2013,0,2,37
10945,4633733,North Carolina,1344866,2013,1,0,37
10946,2200931,North Carolina,704744,2013,1,1,37
10947,2432802,North Carolina,640122,2013,1,2,37
10954,2200688,North Carolina,164157,2013,4,0,37
10955,527517,North Dakota,73944,2013,0,0,38
10956,271536,North Dakota,41017,2013,0,1,38
10957,255981,North Dakota,32927,2013,0,2,38
10958,380661,North Dakota,60692,2013,1,0,38
10959,196179,North Dakota,34501,2013,1,1,38
10960,184482,North Dakota,26191,2013,1,2,38
10967,153414,North Dakota,14477,2013,4,0,38
10968,8325649,Ohio,1248847,2013,0,0,39
10969,4077356,Ohio,676174,2013,0,1,39
10970,4248293,Ohio,572673,2013,0,2,39
10971,5861539,Ohio,1110462,2013,1,0,39
10972,2819930,Ohio,602862,2013,1,1,39
10973,3041609,Ohio,507600,2013,1,2,39
10980,2586253,Ohio,152873,2013,4,0,39
10981,2547115,Oklahoma,659369,2013,0,0,40
10982,1258185,Oklahoma,341318,2013,0,1,40
10983,1288930,Oklahoma,318051,2013,0,2,40
10984,1710846,Oklahoma,565473,2013,1,0,40
10985,829931,Oklahoma,293276,2013,1,1,40
10986,880915,Oklahoma,272197,2013,1,2,40
10993,872481,Oklahoma,103379,2013,4,0,40
10994,2697931,Oregon,560102,2013,0,0,41
10995,1323717,Oregon,305662,2013,0,1,41
10996,1374214,Oregon,254440,2013,0,2,41
10997,1907132,Oregon,510602,2013,1,0,41
10998,918949,Oregon,280166,2013,1,1,41
10999,988183,Oregon,230436,2013,1,2,41
11006,829379,Oregon,55076,2013,4,0,41
11007,9146775,Pennsylvania,1204620,2013,0,0,42
11008,4492311,Pennsylvania,652148,2013,0,1,42
11009,4654464,Pennsylvania,552472,2013,0,2,42
11010,6620380,Pennsylvania,1062373,2013,1,0,42
11011,3197935,Pennsylvania,582126,2013,1,1,42
11012,3422445,Pennsylvania,480247,2013,1,2,42
11019,2656933,Pennsylvania,156403,2013,4,0,42
11020,737740,Rhode Island,118849,2013,0,0,44
11021,359304,Rhode Island,64786,2013,0,1,44
11022,378436,Rhode Island,54063,2013,0,2,44
11023,538714,Rhode Island,107175,2013,1,0,44
11024,257281,Rhode Island,58861,2013,1,1,44
11025,281433,Rhode Island,48314,2013,1,2,44
11032,209726,Rhode Island,13117,2013,4,0,44
11033,3193077,South Carolina,729833,2013,0,0,45
11034,1535900,South Carolina,383603,2013,0,1,45
11035,1657177,South Carolina,346230,2013,0,2,45
11036,2200776,South Carolina,659900,2013,1,0,45
11037,1028767,South Carolina,348474,2013,1,1,45
11038,1172009,South Carolina,311426,2013,1,2,45
11045,1038834,South Carolina,77232,2013,4,0,45
11046,607076,South Dakota,89295,2013,0,0,46
11047,307759,South Dakota,46486,2013,0,1,46
11048,299317,South Dakota,42809,2013,0,2,46
11049,416127,South Dakota,77049,2013,1,0,46
